UniqueID,Residence,Education,HouseHeadSex,Age,NumChild,WealthIndexOriginal,WealthIndex
12392,Rural,Incomplete Primary,Male,18,0,-48487,164856
12393,Rural,No Education,Female,35,2,-64853,148490
12394,Rural,No Education,Male,20,4,-47037,166306
12395,Rural,No Education,Male,30,4,-44299,169044
12396,Rural,No Education,Male,40,5,-56680,156663
12397,Rural,Incomplete Primary,Male,17,0,-56680,156663
12398,Rural,No Education,Male,17,0,-42081,171262
12399,Rural,Incomplete Primary,Male,20,2,-64086,149257
12400,Rural,Incomplete Secondary,Male,26,3,-42410,170933
12401,Rural,No Education,Male,35,4,-42848,170495
12402,Rural,No Education,Male,23,1,-28294,185049
12403,Rural,No Education,Male,30,7,-76808,136535
12404,Rural,No Education,Male,35,6,-59434,153909
12405,Rural,Incomplete Primary,Male,19,2,-67855,145488
12406,Rural,No Education,Male,20,0,-69003,144340
12407,Rural,Incomplete Primary,Male,33,5,-57764,155579
12408,Rural,Incomplete Primary,Male,25,2,-32018,181325
12409,Rural,Incomplete Primary,Male,17,0,-40566,172777
12410,Rural,No Education,Male,38,5,-40566,172777
12411,Urban,No Education,Male,35,4,90200,303543
12412,Urban,Complete Primary,Male,18,0,90200,303543
12413,Urban,Incomplete Primary,Female,22,1,141477,354820
12414,Urban,Higher,Male,24,1,141560,354903
12415,Urban,No Education,Female,24,0,88955,302298
12416,Urban,No Education,Male,43,6,148873,362216
12417,Urban,Higher,Male,19,0,148873,362216
12418,Urban,Complete Primary,Male,16,0,148873,362216
12419,Urban,No Education,Male,24,0,148873,362216
12420,Urban,No Education,Male,40,0,97764,311107
12421,Urban,Complete Primary,Male,25,0,97764,311107
12422,Urban,Incomplete Secondary,Male,17,0,104493,317836
12423,Urban,No Education,Male,41,8,188473,401816
12424,Urban,Incomplete Secondary,Male,22,0,188473,401816
12425,Urban,Incomplete Secondary,Male,20,0,188473,401816
12426,Urban,Incomplete Secondary,Male,18,0,188473,401816
12427,Urban,No Education,Male,30,5,69964,283307
12428,Urban,No Education,Female,33,5,35924,249267
12429,Urban,No Education,Female,37,5,42487,255830
12430,Urban,Incomplete Secondary,Male,20,0,95735,309078
12431,Urban,No Education,Female,18,0,45496,258839
12432,Urban,Incomplete Secondary,Female,18,0,45496,258839
12433,Urban,No Education,Male,40,6,-65848,147495
12434,Urban,No Education,Male,25,3,90764,304107
12435,Urban,No Education,Female,20,0,79514,292857
12436,Urban,No Education,Male,25,1,35706,249049
12437,Urban,No Education,Male,35,1,56914,270257
12438,Urban,No Education,Female,25,3,134803,348146
12439,Urban,Incomplete Primary,Male,30,3,146981,360324
12440,Urban,No Education,Female,37,5,181246,394589
12441,Urban,Incomplete Primary,Male,36,2,125306,338649
12442,Urban,Incomplete Primary,Male,16,0,125306,338649
12443,Urban,No Education,Male,35,3,-23946,189397
12444,Rural,No Education,Male,35,6,-78215,135128
12445,Rural,No Education,Male,15,0,-78215,135128
12446,Rural,No Education,Male,20,2,-54409,158934
12447,Rural,Incomplete Primary,Female,23,3,-51723,161620
12448,Rural,No Education,Male,35,7,-86240,127103
12449,Rural,No Education,Male,40,5,-74862,138481
12450,Rural,No Education,Male,30,3,-60286,153057
12451,Rural,No Education,Male,35,6,-79842,133501
12452,Rural,No Education,Male,32,4,-81309,132034
12453,Rural,Incomplete Primary,Male,21,2,-81309,132034
12454,Rural,No Education,Male,19,1,-55059,158284
12455,Rural,No Education,Male,38,4,-57585,155758
12456,Rural,No Education,Female,40,9,-56603,156740
12457,Rural,Incomplete Primary,Male,34,5,-34569,178774
12458,Rural,No Education,Male,32,6,-76422,136921
12459,Rural,No Education,Male,30,4,-34453,178890
12460,Rural,No Education,Male,28,3,-46816,166527
12461,Rural,No Education,Male,28,5,-76579,136764
12462,Rural,Incomplete Primary,Male,43,7,-62044,151299
12463,Rural,No Education,Male,40,11,-77062,136281
12464,Rural,No Education,Male,40,5,-75329,138014
12465,Rural,No Education,Male,35,2,-74288,139055
12466,Urban,Incomplete Secondary,Male,25,1,129442,342785
12467,Urban,No Education,Male,26,0,129442,342785
12468,Urban,Incomplete Primary,Male,35,3,11576,224919
12469,Urban,No Education,Female,30,3,1182,214525
12470,Urban,No Education,Male,25,3,-23815,189528
12471,Urban,Incomplete Secondary,Female,21,0,58071,271414
12472,Urban,Incomplete Primary,Female,25,1,-9660,203683
12473,Urban,No Education,Male,30,3,82973,296316
12474,Urban,No Education,Male,26,2,-8787,204556
12475,Urban,Incomplete Secondary,Male,41,4,23300,236643
12476,Urban,Incomplete Primary,Male,17,0,23300,236643
12477,Urban,Incomplete Secondary,Female,16,0,107067,320410
12478,Urban,No Education,Male,30,3,132239,345582
12479,Urban,Higher,Male,21,0,132239,345582
12480,Urban,Higher,Female,20,0,40609,253952
12481,Urban,Incomplete Secondary,Female,19,0,35760,249103
12482,Urban,Incomplete Secondary,Female,17,0,1373,214716
12483,Urban,No Education,Male,28,4,15230,228573
12484,Urban,Higher,Male,25,1,91247,304590
12485,Urban,Incomplete Secondary,Female,18,0,23590,236933
12486,Urban,Incomplete Secondary,Female,18,0,23590,236933
12487,Urban,Incomplete Secondary,Male,34,3,139820,353163
12488,Urban,No Education,Male,19,0,139820,353163
12489,Urban,Higher,Male,35,2,129818,343161
12490,Urban,Incomplete Secondary,Male,18,0,129818,343161
12491,Rural,No Education,Male,26,3,-49214,164129
12492,Rural,Incomplete Primary,Male,37,6,-12607,200736
12493,Rural,Incomplete Primary,Male,15,0,-12607,200736
12494,Rural,No Education,Male,40,9,-18445,194898
12495,Rural,Incomplete Secondary,Female,20,0,-16930,196413
12496,Rural,Higher,Female,18,0,-16930,196413
12497,Rural,No Education,Male,28,5,-31239,182104
12498,Rural,No Education,Male,37,5,-46764,166579
12499,Rural,Incomplete Primary,Male,18,0,-46764,166579
12500,Rural,No Education,Male,25,5,-57756,155587
12501,Rural,Incomplete Primary,Male,17,0,-29567,183776
12502,Rural,No Education,Male,35,0,-30538,182805
12503,Rural,No Education,Male,32,4,-24932,188411
12504,Rural,No Education,Male,30,5,-20671,192672
12505,Rural,Incomplete Primary,Female,16,0,-28504,184839
12506,Rural,No Education,Female,46,3,-55364,157979
12507,Rural,Incomplete Primary,Female,20,0,-55364,157979
12508,Rural,Incomplete Primary,Female,18,0,-55364,157979
12509,Rural,Incomplete Primary,Male,29,1,-39531,173812
12510,Rural,Incomplete Primary,Male,18,0,-39531,173812
12511,Rural,No Education,Male,27,3,-53352,159991
12512,Rural,No Education,Male,30,7,-32071,181272
12513,Rural,No Education,Male,18,0,-25873,187470
12514,Rural,Complete Primary,Male,19,0,-25873,187470
12515,Rural,Incomplete Primary,Male,20,1,-46556,166787
12516,Rural,No Education,Male,35,4,-54141,159202
12517,Rural,No Education,Male,31,6,-63392,149951
12518,Rural,No Education,Male,33,7,-17720,195623
12519,Rural,No Education,Female,48,8,-31426,181917
12520,Rural,No Education,Male,25,1,-30701,182642
12521,Rural,Incomplete Primary,Male,15,0,-42934,170409
12522,Rural,No Education,Male,30,7,-50747,162596
12523,Rural,No Education,Male,45,9,-40444,172899
12524,Rural,No Education,Male,41,8,-51621,161722
12525,Rural,Incomplete Primary,Male,16,0,-51621,161722
12526,Rural,Incomplete Secondary,Female,28,2,-910,212433
12527,Rural,No Education,Male,24,5,-51841,161502
12528,Rural,Incomplete Primary,Male,26,5,-15294,198049
12529,Rural,Incomplete Primary,Male,18,0,-33962,179381
12530,Rural,Complete Primary,Male,22,3,-4550,208793
12531,Rural,No Education,Male,48,9,-64174,149169
12532,Rural,No Education,Male,26,4,-18425,194918
12533,Rural,No Education,Male,23,2,-43979,169364
12534,Rural,Incomplete Primary,Male,30,5,-47832,165511
12535,Rural,No Education,Male,37,7,-57679,155664
12536,Rural,No Education,Female,36,5,-54993,158350
12537,Rural,Incomplete Secondary,Male,32,7,-20482,192861
12538,Rural,Incomplete Primary,Male,16,0,-20482,192861
12539,Rural,Incomplete Primary,Male,18,0,-47633,165710
12540,Rural,No Education,Male,31,5,-32302,181041
12541,Rural,Incomplete Primary,Male,23,2,-52234,161109
12542,Urban,Incomplete Primary,Male,23,1,130228,343571
12543,Urban,Incomplete Secondary,Female,27,0,89334,302677
12544,Urban,Complete Primary,Female,27,1,125816,339159
12545,Urban,Complete Primary,Female,45,0,165873,379216
12546,Urban,Incomplete Secondary,Female,16,0,165873,379216
12547,Urban,Incomplete Secondary,Female,35,0,148340,361683
12548,Urban,Higher,Female,27,0,176156,389499
12549,Urban,Incomplete Primary,Female,27,1,133878,347221
12550,Urban,Incomplete Primary,Female,17,0,133878,347221
12551,Urban,Incomplete Secondary,Female,40,1,61520,274863
12552,Urban,No Education,Male,45,5,59577,272920
12553,Urban,Incomplete Primary,Female,27,2,134634,347977
12554,Urban,Incomplete Secondary,Female,22,0,134634,347977
12555,Urban,Higher,Female,23,0,149388,362731
12556,Urban,Incomplete Primary,Female,16,0,149388,362731
12557,Urban,Complete Primary,Male,28,1,183161,396504
12558,Urban,Higher,Male,25,0,147968,361311
12559,Urban,Incomplete Secondary,Male,24,0,110165,323508
12560,Urban,Incomplete Primary,Female,20,0,148719,362062
12561,Urban,Incomplete Secondary,Male,30,1,163282,376625
12562,Urban,Incomplete Primary,Female,42,2,135223,348566
12563,Urban,Complete Primary,Female,19,0,135223,348566
12564,Urban,Incomplete Primary,Female,45,3,131482,344825
12565,Urban,Complete Primary,Female,24,0,131482,344825
12566,Urban,Incomplete Secondary,Female,26,0,113108,326451
12567,Urban,Complete Secondary,Female,41,0,175013,388356
12568,Urban,No Education,Female,19,0,-38286,175057
12569,Urban,No Education,Male,22,2,32983,246326
12570,Urban,No Education,Male,28,4,1454,214797
12571,Urban,No Education,Female,28,2,29346,242689
12572,Urban,No Education,Female,20,2,75896,289239
12573,Urban,No Education,Male,30,5,-31849,181494
12574,Urban,Higher,Female,26,3,113028,326371
12575,Urban,No Education,Female,15,0,113028,326371
12576,Urban,Complete Secondary,Female,43,6,85880,299223
12577,Urban,Incomplete Primary,Female,17,0,85880,299223
12578,Urban,No Education,Male,39,5,47741,261084
12579,Urban,No Education,Male,33,6,35446,248789
12580,Urban,No Education,Female,33,3,-57530,155813
12581,Urban,No Education,Male,22,3,-7838,205505
12582,Urban,No Education,Male,20,3,37066,250409
12583,Urban,Higher,Male,22,2,136592,349935
12584,Urban,Incomplete Primary,Male,15,0,136592,349935
12585,Rural,No Education,Female,43,7,-77488,135855
12586,Rural,No Education,Female,16,0,-77488,135855
12587,Rural,Incomplete Primary,Male,40,9,-32990,180353
12588,Rural,Incomplete Secondary,Male,15,0,-32990,180353
12589,Rural,Incomplete Primary,Female,15,0,-45355,167988
12590,Rural,No Education,Female,49,6,-107250,106093
12591,Rural,Incomplete Primary,Female,15,0,-107250,106093
12592,Rural,No Education,Female,25,2,-96031,117312
12593,Rural,No Education,Female,38,7,-105472,107871
12594,Rural,No Education,Female,40,2,-9836,203507
12595,Rural,No Education,Female,25,4,-107048,106295
12596,Rural,No Education,Female,20,2,-107048,106295
12597,Rural,No Education,Female,19,2,-132665,80678
12598,Rural,Incomplete Secondary,Female,16,0,-58155,155188
12599,Rural,No Education,Male,18,0,-33986,179357
12600,Rural,Incomplete Primary,Male,15,0,-33986,179357
12601,Rural,No Education,Male,17,0,-33986,179357
12602,Rural,No Education,Male,20,1,-36076,177267
12603,Rural,No Education,Male,30,2,-102199,111144
12604,Rural,No Education,Male,40,6,-99911,113432
12605,Rural,Incomplete Primary,Male,18,0,-99911,113432
12606,Rural,No Education,Female,28,1,-88692,124651
12607,Rural,Incomplete Primary,Female,17,0,-108486,104857
12608,Rural,No Education,Male,35,9,-55550,157793
12609,Rural,No Education,Male,15,0,-55550,157793
12610,Rural,No Education,Male,26,5,-113904,99439
12611,Rural,No Education,Male,36,9,-45782,167561
12612,Rural,Incomplete Primary,Male,18,0,-45782,167561
12613,Rural,Incomplete Primary,Male,25,2,-34918,178425
12614,Rural,No Education,Male,30,7,-49070,164273
12615,Rural,Incomplete Primary,Male,20,3,-51562,161781
12616,Rural,No Education,Male,32,5,-58262,155081
12617,Rural,Complete Primary,Male,18,2,-65428,147915
12618,Rural,Incomplete Primary,Male,18,0,-54575,158768
12619,Rural,Incomplete Primary,Male,22,3,-31115,182228
12620,Rural,No Education,Female,25,6,-62422,150921
12621,Rural,Complete Primary,Male,24,2,40758,254101
12622,Rural,Incomplete Secondary,Female,20,0,-63614,149729
12623,Rural,No Education,Male,32,2,-38565,174778
12624,Rural,No Education,Female,28,7,-42742,170601
12625,Rural,No Education,Male,30,7,-65632,147711
12626,Rural,Incomplete Primary,Male,31,3,-36414,176929
12627,Rural,Incomplete Primary,Male,15,0,-36414,176929
12628,Rural,No Education,Male,44,6,-8724,204619
12629,Rural,No Education,Female,28,1,-47719,165624
12630,Rural,Incomplete Primary,Male,31,5,-12276,201067
12631,Rural,Incomplete Secondary,Male,22,1,-12276,201067
12632,Rural,No Education,Female,32,6,-33255,180088
12633,Rural,No Education,Male,25,5,-70789,142554
12634,Rural,No Education,Female,23,3,-72375,140968
12635,Rural,Incomplete Primary,Male,41,5,-78517,134826
12636,Rural,No Education,Male,23,2,-76843,136500
12637,Rural,Incomplete Primary,Male,15,0,-66910,146433
12638,Rural,No Education,Female,30,3,-73256,140087
12639,Rural,No Education,Male,40,4,-66743,146600
12640,Rural,No Education,Male,27,3,-79369,133974
12641,Rural,No Education,Male,48,7,-77381,135962
12642,Rural,No Education,Male,22,1,-58826,154517
12643,Rural,Incomplete Primary,Male,33,3,-77434,135909
12644,Rural,No Education,Male,30,2,-81639,131704
12645,Rural,No Education,Male,25,3,-62346,150997
12646,Rural,Incomplete Primary,Male,42,7,-40723,172620
12647,Rural,No Education,Male,32,4,-60066,153277
12648,Rural,No Education,Male,39,7,-60050,153293
12649,Rural,Incomplete Primary,Male,42,9,-76681,136662
12650,Rural,Incomplete Primary,Female,20,2,-54049,159294
12651,Rural,No Education,Male,20,0,-84488,128855
12652,Rural,No Education,Male,30,5,-84488,128855
12653,Rural,Incomplete Primary,Male,20,2,-66104,147239
12654,Rural,No Education,Male,35,4,-78108,135235
12655,Rural,Incomplete Primary,Male,15,0,-74591,138752
12656,Rural,Incomplete Primary,Male,30,1,-69662,143681
12657,Rural,Incomplete Primary,Male,35,3,-70525,142818
12658,Rural,No Education,Female,46,6,-13911,199432
12659,Rural,No Education,Female,39,5,53645,266988
12660,Rural,Incomplete Primary,Male,35,2,4995,218338
12661,Rural,Incomplete Secondary,Male,48,0,-5872,207471
12662,Rural,Incomplete Secondary,Male,21,1,15099,228442
12663,Rural,Incomplete Secondary,Male,26,3,38360,251703
12664,Rural,Complete Primary,Male,18,0,10847,224190
12665,Rural,Complete Primary,Male,25,2,-8505,204838
12666,Rural,No Education,Female,41,3,-15318,198025
12667,Rural,Incomplete Secondary,Male,32,0,11101,224444
12668,Rural,Incomplete Secondary,Male,41,4,18864,232207
12669,Rural,Incomplete Primary,Female,26,0,22301,235644
12670,Rural,No Education,Female,40,0,-36762,176581
12671,Rural,No Education,Female,48,4,8018,221361
12672,Rural,Complete Primary,Female,28,0,8018,221361
12673,Rural,Incomplete Secondary,Female,15,0,8018,221361
12674,Rural,Incomplete Secondary,Male,21,2,47929,261272
12675,Rural,Incomplete Secondary,Male,18,0,47929,261272
12676,Rural,Incomplete Secondary,Male,17,0,47929,261272
12677,Rural,Incomplete Primary,Male,27,1,-9283,204060
12678,Rural,Complete Primary,Male,20,1,6043,219386
12679,Rural,Complete Primary,Male,27,0,43625,256968
12680,Rural,Higher,Male,24,0,43625,256968
12681,Rural,No Education,Female,31,2,1578,214921
12682,Rural,Incomplete Secondary,Male,34,2,32290,245633
12683,Rural,Incomplete Primary,Male,45,7,27055,240398
12684,Rural,Incomplete Primary,Male,21,0,1626,214969
12685,Rural,No Education,Male,25,2,-27771,185572
12686,Rural,No Education,Male,30,2,-31921,181422
12687,Rural,Incomplete Primary,Male,18,0,-31921,181422
12688,Rural,No Education,Male,16,0,-46517,166826
12689,Rural,No Education,Male,31,2,1651,214994
12690,Rural,Incomplete Primary,Male,19,0,-24461,188882
12691,Rural,Incomplete Primary,Male,30,2,-24461,188882
12692,Rural,No Education,Female,31,2,-74772,138571
12693,Rural,No Education,Male,24,1,-30590,182753
12694,Rural,No Education,Male,21,0,-22119,191224
12695,Rural,Incomplete Primary,Male,42,4,-5843,207500
12696,Rural,No Education,Male,35,2,-12018,201325
12697,Rural,Incomplete Secondary,Male,20,1,4049,217392
12698,Rural,Incomplete Primary,Male,19,0,-38139,175204
12699,Rural,Incomplete Primary,Male,17,0,-38139,175204
12700,Rural,No Education,Male,45,7,-67413,145930
12701,Rural,No Education,Female,33,4,-70930,142413
12702,Rural,Incomplete Primary,Female,15,0,-70930,142413
12703,Rural,No Education,Male,30,3,-29685,183658
12704,Rural,No Education,Male,23,1,-34365,178978
12705,Rural,Incomplete Primary,Male,19,0,-42378,170965
12706,Rural,No Education,Male,32,3,-31078,182265
12707,Rural,No Education,Male,17,0,-53223,160120
12708,Rural,Incomplete Primary,Male,24,2,-46570,166773
12709,Rural,No Education,Male,38,2,-43310,170033
12710,Rural,No Education,Male,37,2,-19996,193347
12711,Rural,No Education,Male,46,4,-38768,174575
12712,Rural,No Education,Male,30,4,-56090,157253
12713,Rural,Incomplete Primary,Male,45,2,-34000,179343
12714,Rural,Incomplete Primary,Male,15,0,-34000,179343
12715,Rural,No Education,Male,30,2,-29319,184024
12716,Rural,Incomplete Primary,Male,16,0,-36041,177302
12717,Rural,Incomplete Primary,Male,22,1,-42257,171086
12718,Rural,Incomplete Primary,Male,30,2,-46077,167266
12719,Rural,No Education,Male,22,1,-43915,169428
12720,Rural,No Education,Male,27,1,-39716,173627
12721,Rural,No Education,Female,28,3,-50025,163318
12722,Rural,No Education,Male,32,3,-29825,183518
12723,Rural,Incomplete Secondary,Male,15,0,-29825,183518
12724,Rural,Incomplete Primary,Male,19,1,-53814,159529
12725,Rural,No Education,Male,26,2,-55781,157562
12726,Rural,No Education,Male,41,5,-28776,184567
12727,Rural,No Education,Male,20,0,-54039,159304
12728,Rural,No Education,Male,27,1,-40587,172756
12729,Rural,Incomplete Primary,Male,18,0,-40587,172756
12730,Rural,Incomplete Primary,Male,22,2,-30594,182749
12731,Rural,No Education,Male,36,3,-43785,169558
12732,Rural,No Education,Male,39,6,-128055,85288
12733,Rural,No Education,Female,20,0,-129581,83762
12734,Rural,No Education,Male,35,1,-106053,107290
12735,Rural,No Education,Male,27,4,-108064,105279
12736,Rural,No Education,Male,25,4,-105273,108070
12737,Rural,No Education,Male,30,4,-129177,84166
12738,Rural,No Education,Male,21,2,-87923,125420
12739,Rural,No Education,Male,35,6,-73826,139517
12740,Rural,No Education,Female,41,3,-119762,93581
12741,Rural,No Education,Female,16,0,-119762,93581
12742,Rural,No Education,Female,20,0,-109152,104191
12743,Rural,No Education,Female,29,0,-138691,74652
12744,Rural,No Education,Male,20,1,-91228,122115
12745,Rural,No Education,Male,34,6,-103179,110164
12746,Rural,No Education,Male,15,0,-103179,110164
12747,Rural,No Education,Male,16,0,-114547,98796
12748,Rural,No Education,Female,27,0,-110988,102355
12749,Rural,No Education,Male,34,9,-131844,81499
12750,Rural,No Education,Female,36,0,-108973,104370
12751,Rural,No Education,Male,28,5,-128822,84521
12752,Rural,No Education,Male,27,2,-109138,104205
12753,Rural,No Education,Male,27,4,-127904,85439
12754,Rural,No Education,Male,25,4,-103166,110177
12755,Rural,No Education,Male,20,4,-78633,134710
12756,Rural,No Education,Male,20,0,-88133,125210
12757,Rural,No Education,Female,40,2,-42053,171290
12758,Rural,Incomplete Primary,Female,22,0,-42053,171290
12759,Rural,No Education,Male,36,9,-61878,151465
12760,Rural,No Education,Male,16,0,-61878,151465
12761,Rural,No Education,Male,26,5,-89534,123809
12762,Rural,No Education,Male,27,4,-63928,149415
12763,Rural,Incomplete Primary,Male,29,4,-64449,148894
12764,Rural,Incomplete Primary,Male,25,3,-66225,147118
12765,Rural,Incomplete Primary,Female,25,3,-72190,141153
12766,Rural,No Education,Male,37,7,-74018,139325
12767,Rural,Incomplete Primary,Male,18,0,-74018,139325
12768,Rural,No Education,Male,38,9,-74098,139245
12769,Rural,No Education,Male,16,0,-74098,139245
12770,Rural,No Education,Male,17,0,-51883,161460
12771,Rural,No Education,Male,37,8,-92922,120421
12772,Rural,No Education,Male,15,0,-92922,120421
12773,Rural,No Education,Male,38,6,-59255,154088
12774,Rural,No Education,Male,38,4,-75667,137676
12775,Rural,No Education,Female,35,5,-66183,147160
12776,Rural,No Education,Male,33,5,-88279,125064
12777,Rural,No Education,Male,16,0,-60297,153046
12778,Rural,No Education,Female,31,3,-71427,141916
12779,Rural,No Education,Female,21,2,-75576,137767
12780,Rural,No Education,Male,36,6,-74916,138427
12781,Rural,No Education,Male,17,0,-74916,138427
12782,Rural,No Education,Male,34,7,-91297,122046
12783,Rural,No Education,Male,41,4,-74166,139177
12784,Rural,No Education,Male,20,0,-74166,139177
12785,Rural,Incomplete Primary,Male,18,0,-74166,139177
12786,Rural,Incomplete Primary,Male,27,5,-1218,212125
12787,Rural,No Education,Female,32,5,-54214,159129
12788,Rural,No Education,Male,28,6,-52853,160490
12789,Rural,No Education,Male,23,2,-53639,159704
12790,Rural,No Education,Male,28,7,-59854,153489
12791,Rural,Incomplete Primary,Male,28,5,-43331,170012
12792,Rural,No Education,Female,45,5,-48145,165198
12793,Rural,No Education,Male,30,5,-55472,157871
12794,Rural,No Education,Male,47,9,-50003,163340
12795,Rural,No Education,Male,27,9,-45843,167500
12796,Rural,No Education,Male,26,4,-46900,166443
12797,Rural,No Education,Male,27,5,-38565,174778
12798,Rural,No Education,Male,20,1,-53917,159426
12799,Rural,No Education,Male,28,6,-37016,176327
12800,Rural,No Education,Male,33,6,-46617,166726
12801,Rural,Incomplete Primary,Male,20,1,-57165,156178
12802,Rural,Incomplete Primary,Male,35,4,-63125,150218
12803,Rural,Incomplete Primary,Male,22,3,-57324,156019
12804,Rural,No Education,Male,26,4,-86147,127196
12805,Rural,No Education,Male,30,7,-13623,199720
12806,Rural,No Education,Male,41,10,-40490,172853
12807,Rural,Incomplete Primary,Male,15,0,-40490,172853
12808,Rural,Incomplete Primary,Female,21,1,-50877,162466
12809,Rural,Incomplete Primary,Male,18,2,-47524,165819
12810,Rural,Incomplete Primary,Male,18,0,-47524,165819
12811,Rural,No Education,Male,33,7,-58016,155327
12812,Rural,Incomplete Primary,Male,18,0,-58016,155327
12813,Rural,Incomplete Primary,Female,19,0,-27467,185876
12814,Rural,No Education,Male,49,5,-81490,131853
12815,Rural,Incomplete Primary,Female,44,4,-33981,179362
12816,Rural,Incomplete Primary,Female,18,0,-33981,179362
12817,Rural,No Education,Male,40,8,-89170,124173
12818,Rural,No Education,Male,40,9,-82089,131254
12819,Rural,No Education,Male,18,0,-82089,131254
12820,Rural,No Education,Female,35,0,-67681,145662
12821,Rural,No Education,Male,30,5,-64402,148941
12822,Rural,No Education,Male,35,5,-79003,134340
12823,Rural,No Education,Female,23,0,-75122,138221
12824,Rural,Incomplete Primary,Male,20,2,-41732,171611
12825,Rural,No Education,Male,43,8,-41597,171746
12826,Rural,Incomplete Secondary,Male,17,0,-41597,171746
12827,Rural,Incomplete Primary,Female,22,1,-53564,159779
12828,Rural,No Education,Female,40,4,-66943,146400
12829,Rural,Incomplete Primary,Male,18,0,-61909,151434
12830,Rural,No Education,Male,38,5,-80365,132978
12831,Rural,Incomplete Primary,Male,16,0,-80365,132978
12832,Rural,No Education,Male,28,6,-74101,139242
12833,Rural,Incomplete Primary,Female,17,0,-82484,130859
12834,Rural,No Education,Male,30,7,-73379,139964
12835,Rural,No Education,Female,43,6,-60128,153215
12836,Rural,Complete Primary,Female,17,0,-60128,153215
12837,Rural,No Education,Male,18,0,-11918,201425
12838,Rural,Complete Primary,Male,16,0,-25856,187487
12839,Rural,Incomplete Secondary,Male,24,1,-25856,187487
12840,Rural,Incomplete Secondary,Male,17,0,-24122,189221
12841,Rural,Incomplete Primary,Male,26,0,-24910,188433
12842,Rural,No Education,Male,41,6,-28994,184349
12843,Rural,Incomplete Primary,Male,17,0,-28994,184349
12844,Rural,No Education,Male,34,3,-37903,175440
12845,Rural,No Education,Male,35,5,-51075,162268
12846,Rural,No Education,Male,38,4,-45516,167827
12847,Rural,No Education,Male,35,6,-17944,195399
12848,Rural,No Education,Male,27,2,-37496,175847
12849,Rural,No Education,Male,34,3,-28309,185034
12850,Rural,No Education,Female,40,3,-39364,173979
12851,Rural,No Education,Male,36,5,-53303,160040
12852,Rural,No Education,Male,35,5,-15595,197748
12853,Rural,Incomplete Primary,Female,18,0,-37750,175593
12854,Rural,No Education,Male,34,4,-19294,194049
12855,Rural,Complete Primary,Male,16,0,-19294,194049
12856,Rural,No Education,Male,40,5,-1416,211927
12857,Rural,Incomplete Primary,Male,17,0,-1416,211927
12858,Rural,Incomplete Primary,Male,25,0,-1416,211927
12859,Rural,Incomplete Primary,Male,20,0,-27717,185626
12860,Rural,No Education,Female,36,2,-32708,180635
12861,Rural,No Education,Male,42,8,-862,212481
12862,Rural,Incomplete Primary,Male,39,4,-38839,174504
12863,Rural,Incomplete Primary,Male,16,0,-38839,174504
12864,Urban,Higher,Female,32,3,224748,438091
12865,Urban,Incomplete Primary,Female,18,0,224748,438091
12866,Urban,Higher,Male,23,0,197323,410666
12867,Urban,Incomplete Secondary,Male,28,1,258732,472075
12868,Urban,No Education,Male,35,4,258732,472075
12869,Urban,Incomplete Primary,Male,31,1,240561,453904
12870,Urban,Higher,Male,27,1,158521,371864
12871,Urban,Higher,Female,29,1,152815,366158
12872,Urban,Incomplete Secondary,Female,17,0,152815,366158
12873,Urban,Complete Primary,Male,39,3,284123,497466
12874,Urban,Higher,Male,20,0,284123,497466
12875,Urban,Incomplete Secondary,Male,18,0,284123,497466
12876,Urban,Incomplete Primary,Male,15,0,284123,497466
12877,Urban,Incomplete Primary,Male,38,0,240552,453895
12878,Urban,Incomplete Primary,Male,18,0,240552,453895
12879,Urban,Higher,Male,26,0,193970,407313
12880,Urban,Incomplete Primary,Male,17,0,307708,521051
12881,Urban,Incomplete Primary,Male,33,1,118551,331894
12882,Urban,Incomplete Primary,Female,24,0,108438,321781
12883,Urban,Higher,Male,24,0,259377,472720
12884,Urban,Higher,Male,23,0,259377,472720
12885,Urban,Incomplete Secondary,Male,24,2,157955,371298
12886,Urban,Incomplete Secondary,Male,21,1,137958,351301
12887,Urban,No Education,Male,30,1,157010,370353
12888,Urban,Complete Secondary,Male,23,0,112487,325830
12889,Urban,Incomplete Secondary,Female,36,0,190907,404250
12890,Urban,Incomplete Secondary,Female,25,1,122666,336009
12891,Urban,Complete Secondary,Female,45,2,149191,362534
12892,Urban,Incomplete Secondary,Female,15,0,149191,362534
12893,Urban,Incomplete Secondary,Male,23,1,131196,344539
12894,Urban,Higher,Male,45,3,204997,418340
12895,Urban,Higher,Male,20,0,204997,418340
12896,Urban,Incomplete Secondary,Male,15,0,204997,418340
12897,Urban,Incomplete Primary,Male,35,8,-5452,207891
12898,Urban,Higher,Male,20,0,-5452,207891
12899,Urban,Incomplete Secondary,Male,20,0,-5452,207891
12900,Urban,Incomplete Secondary,Female,21,3,-39210,174133
12901,Urban,Incomplete Secondary,Female,16,0,-39210,174133
12902,Urban,No Education,Male,35,5,-12742,200601
12903,Urban,Complete Secondary,Male,18,0,-12742,200601
12904,Urban,Incomplete Secondary,Male,15,0,-12742,200601
12905,Urban,No Education,Male,30,4,-21392,191951
12906,Urban,Higher,Male,21,0,19212,232555
12907,Urban,Higher,Male,25,0,-36455,176888
12908,Urban,Incomplete Secondary,Male,15,0,-36455,176888
12909,Urban,No Education,Male,28,4,-45040,168303
12910,Urban,Higher,Female,35,1,61559,274902
